Gender,Age,Annual Income ($),Spending Score (1-100),Profession,Work Experience,Family Size,Cluster
Female,88,0.23760397678981915,-1.574155321876061,2,0,0.6250457562710391,0
Male,56,-0.16449013710204252,1.7558747022234256,0,6,1.1325940764261662,1
Male,47,-0.9714775189934592,-1.5383485474233785,4,0,0.11749743611591194,0
Male,4,0.6692641559441922,1.505227281054647,6,2,-1.4051475243494693,0
Male,82,0.9381578974144882,0.896512115359042,3,9,1.6401423965812933,1
Female,31,-0.9887098114689467,0.7174782430956287,7,1,-0.8975992041943422,0
Female,69,0.929082514955951,1.1471595365278207,5,1,1.1325940764261662,0
Male,62,-0.39283988079371707,0.8607053409063593,1,1,-1.4051475243494693,0
Female,54,0.47264544827019817,-1.4667349985180131,0,0,-0.8975992041943422,0
Female,60,1.6475029114086317,-0.07027079486338966,8,1,-0.8975992041943422,0
Female,31,-1.2449636226716896,-0.6789859605589947,0,1,1.6401423965812933,0
Female,17,-0.15292175801634095,0.39521727302148485,5,6,0.11749743611591194,1
Female,15,-1.3160796317202748,-0.6073724116536294,5,9,1.6401423965812933,1
Female,37,0.7635606599471132,-1.072860479538504,5,7,1.1325940764261662,1
Male,36,-0.5465965411936561,-0.4999520882955815,4,0,-0.3900508840392152,0
Female,27,-0.23578109328235847,-1.1086672539911866,3,0,0.11749743611591194,0
Female,11,-0.6016392825144706,-1.072860479538504,2,7,0.11749743611591194,1
Male,83,-0.816168202799409,-0.034464020410707,3,8,0.6250457562710391,1
Female,71,-1.0151705651432357,-0.2851114415794856,8,2,-1.4051475243494693,0
Female,20,-1.1128348014319753,1.00393243871709,1,0,-1.4051475243494693,0
Male,3,-0.9391341680147208,-1.788995968592157,4,1,1.1325940764261662,0
Male,52,1.3582278290916934,-1.681575645234109,2,0,-1.4051475243494693,0
Male,75,0.7609364529711506,0.3594104985688022,5,1,-0.8975992041943422,0
Male,36,1.3793526952481918,-0.32091821603216825,0,0,-0.8975992041943422,0
Male,60,1.6414891037553843,0.6458646941902634,3,7,-1.4051475243494693,1
Male,8,0.19786910949545286,0.7174782430956287,5,1,-0.3900508840392152,0
Female,9,1.0467125926534724,1.2545798598858686,0,1,-0.8975992041943422,0
Female,41,0.16161131644423699,0.0371495284946583,3,0,1.1325940764261662,0
Male,38,-0.2354749358018295,-1.4309282240653305,5,7,0.11749743611591194,1
Female,69,0.2191251860007495,-0.858019832822408,4,1,1.1325940764261662,0
Female,33,1.7253762534203203,0.07295630294734096,4,5,0.6250457562710391,1
Male,64,0.32317499259766463,-1.6099620963287438,5,3,-0.3900508840392152,0
Male,19,-0.19534643746106883,-0.07027079486338966,2,1,-1.4051475243494693,0
Female,88,-0.3896470956396293,0.8248985664536767,0,0,-0.3900508840392152,0
Female,91,1.131321399236798,0.2877969496634369,2,9,-0.3900508840392152,1
Male,84,1.1609093328907758,-0.858019832822408,2,2,-1.4051475243494693,0
Female,43,-1.244307570927699,0.18037662630538892,3,4,-1.4051475243494693,0
Female,30,0.6442029793237498,-0.07027079486338966,2,1,0.11749743611591194,0
Male,16,0.33030408821569623,0.6458646941902634,5,1,0.11749743611591194,0
Male,89,-0.21417512251360013,-0.858019832822408,3,0,1.6401423965812933,0
Male,5,1.2670147682855284,-0.4999520882955815,0,1,-0.3900508840392152,0
Female,54,1.4466636041816312,-1.4667349985180131,3,0,-0.3900508840392152,0
Female,41,0.00966973253600535,-0.8222130583697254,0,4,0.6250457562710391,0
Male,80,0.3630848070237617,1.6484543788653776,0,6,1.1325940764261662,1
Male,37,0.8391159524633682,-1.7173824196867917,5,10,-1.4051475243494693,1
Male,87,1.245911770520496,-0.7147927350116774,5,0,1.6401423965812933,0
Female,50,1.5923726965219518,1.218773085433186,3,1,0.11749743611591194,0
Female,14,-1.3194473640060933,-0.17769111822143763,7,0,1.1325940764261662,0
Female,17,-1.0316374639174006,-1.7173824196867917,8,1,-1.4051475243494693,0
Female,98,-0.49977631506419096,0.14456985185270627,0,1,1.1325940764261662,0
Male,3,-1.204900729505328,0.07295630294734096,2,8,-0.3900508840392152,1
Female,83,0.1613488957466407,-0.8938266072750907,2,1,0.6250457562710391,0
Male,13,0.4081555618359185,-0.5357588627482641,0,6,1.1325940764261662,1
Female,46,-1.051953199589644,0.46683082192685016,3,8,1.1325940764261662,1
Female,25,-1.290930981533967,-1.2160875773492346,5,4,1.1325940764261662,0
Female,4,-0.08563271747436792,-0.07027079486338966,0,7,0.6250457562710391,1
Male,64,-0.3877664139735228,0.5742511452848981,7,0,-0.8975992041943422,0
Female,84,0.7307580727475813,0.7174782430956287,1,1,0.11749743611591194,0
Male,12,-0.20433434635374056,1.3978069576965992,0,0,-0.8975992041943422,0
Female,56,1.330214419623293,0.9681256642644073,2,0,-0.8975992041943422,0
Male,58,0.9979460796835016,0.32360372411611954,3,8,-1.4051475243494693,1
Female,0,0.7255533955785889,-1.0370537050858213,8,1,1.6401423965812933,0
Female,25,-0.0910342101665575,1.1829663109805033,2,1,-0.3900508840392152,0
Male,28,1.361901718858041,-0.9296333817277733,5,9,1.1325940764261662,1
Male,78,-1.23512284651183,-0.7864062839170427,2,0,0.6250457562710391,0
Male,56,-0.13409307296380968,0.21618340075807158,3,6,-0.3900508840392152,1
Male,91,-1.3226401491601811,0.10876307740002361,0,0,-0.8975992041943422,0
Male,77,-0.382474263238665,1.1829663109805033,3,0,1.6401423965812933,0
Female,83,1.0082898288470872,-0.46414531384289887,0,3,1.6401423965812933,0
Female,64,-0.8622011668360854,-0.4283385393902162,0,9,-0.8975992041943422,1
Male,19,-0.5413918640246638,0.789091792000994,3,0,1.1325940764261662,0
Male,94,1.6920706932170624,0.0371495284946583,2,10,-0.8975992041943422,1
Male,19,-0.6210365457451271,-0.5715656372009468,8,1,-0.8975992041943422,0
Male,84,0.31237200721328545,-0.9296333817277733,3,1,1.6401423965812933,0
Female,10,0.8348516161274291,-1.4667349985180131,5,2,-0.3900508840392152,0
Female,19,-1.1484146743477341,0.681671468642946,0,0,-1.4051475243494693,0
Male,74,-0.7481356369475799,-0.7864062839170427,2,7,0.11749743611591194,1
Female,95,0.15376056390781567,-0.32091821603216825,0,1,-0.8975992041943422,0
Female,34,0.09736198231608721,1.505227281054647,6,1,0.11749743611591194,0
Male,30,-1.2351447149032964,-1.574155321876061,0,2,1.1325940764261662,0
Female,53,0.03932327136438216,-0.965440156180456,3,2,1.1325940764261662,0
Male,67,-0.07266476133481965,-1.7531891941394744,0,1,1.1325940764261662,0
Female,23,-0.5672403027378948,-1.0012469306331386,6,9,1.1325940764261662,1
Female,25,-0.9573942748891269,1.00393243871709,3,1,-0.8975992041943422,0
Female,84,0.9345058760396069,-1.4309282240653305,7,1,0.11749743611591194,0
Female,1,1.4757266964404165,-1.2160875773492346,0,1,1.6401423965812933,0
Male,70,0.9039776015525759,-0.32091821603216825,3,4,0.11749743611591194,0
Female,56,0.48390766987537076,-1.2160875773492346,5,7,-0.8975992041943422,1
Female,0,0.8088500986739335,1.2545798598858686,7,1,1.6401423965812933,0
Female,91,1.3598460900602036,-0.7864062839170427,1,9,-1.4051475243494693,1
Female,81,0.8279849412069937,-0.7864062839170427,3,3,0.6250457562710391,0
Male,33,-1.0659927069110438,0.9323188898117246,4,0,-1.4051475243494693,0
Male,75,-0.4215312103975743,-1.3593146751599652,0,1,0.11749743611591194,0
Male,11,1.2140276557625511,1.1829663109805033,4,1,-0.8975992041943422,0
Female,61,0.6513320749417815,-0.034464020410707,0,0,-0.3900508840392152,0
Male,81,0.8195437421009809,-0.5357588627482641,9,5,1.6401423965812933,1
Female,62,0.5049450624660039,0.9681256642644073,8,0,0.11749743611591194,0
Female,44,1.4147138842492872,-0.6789859605589947,0,4,0.6250457562710391,0
Female,67,0.23609505777864068,1.4694205066019643,5,8,0.11749743611591194,1
Female,30,1.7196686032476018,0.6458646941902634,5,0,-0.3900508840392152,0
Female,92,-0.6543858427313178,-0.8938266072750907,0,1,-1.4051475243494693,0
Male,25,-1.163328917327788,1.1829663109805033,3,1,1.6401423965812933,0
Female,61,1.1541519999276724,0.0013427540419756504,5,0,0.11749743611591194,0
Female,72,-0.7620658023116478,0.21618340075807158,4,0,1.6401423965812933,0
Female,89,1.0284087489961335,0.0371495284946583,0,1,1.1325940764261662,0
Female,37,1.6200362117268903,-0.2493046671268029,4,0,-0.8975992041943422,0
Male,59,1.6733950869047955,0.0013427540419756504,4,8,1.6401423965812933,1
Male,41,-0.6344856064969352,-0.5357588627482641,3,1,-0.3900508840392152,0
Male,60,0.859147399046549,-0.4999520882955815,1,1,-0.8975992041943422,0
Female,81,-1.2526175596849138,0.789091792000994,3,1,1.1325940764261662,0
Male,85,0.8754612190804496,-0.32091821603216825,6,8,-0.8975992041943422,1
Female,91,0.9561774519827643,0.7174782430956287,9,0,1.6401423965812933,0
Female,65,-1.182748048949911,-1.3951214496126478,1,6,0.11749743611591194,1
Female,19,0.14750620394843827,-0.1060775693160723,5,6,1.6401423965812933,1
Female,78,-0.6791189934797649,-1.5025417729706958,0,10,1.6401423965812933,1
Female,0,0.13180469887559568,-0.8222130583697254,8,7,-0.3900508840392152,1
Male,26,1.5301352544087066,-1.072860479538504,3,6,-1.4051475243494693,1
Female,2,0.2616810757942755,1.7558747022234256,3,8,-1.4051475243494693,1
Female,60,1.281797800916784,0.14456985185270627,5,7,-0.8975992041943422,1
Female,67,-0.3839175770754444,-0.9296333817277733,0,4,-1.4051475243494693,0
Female,4,-0.7627437224471048,-0.39253176493753356,6,4,0.6250457562710391,0
Male,7,0.18872812186251667,0.25199017521075423,2,8,-1.4051475243494693,1
Male,28,-0.6382688382206145,-0.5357588627482641,0,4,1.6401423965812933,0
Male,67,-0.948209550473258,0.8607053409063593,0,0,1.6401423965812933,0
Female,30,-0.02249867131100224,0.3594104985688022,4,1,-1.4051475243494693,0
Male,38,1.2238684319224107,-0.4283385393902162,8,13,0.11749743611591194,1
Female,40,0.3116284819034294,-0.6073724116536294,2,1,1.6401423965812933,0
Female,6,0.7882282055211611,1.1471595365278207,7,1,1.6401423965812933,0
Female,3,0.8051106037331869,-0.21349789267412028,4,4,0.6250457562710391,0
Female,51,0.15063338392812697,0.32360372411611954,5,7,1.1325940764261662,1
Male,63,-0.555037740299669,0.21618340075807158,5,0,-0.8975992041943422,0
Male,65,1.3930204399146635,-1.5383485474233785,0,0,1.6401423965812933,0
Male,44,-0.8735289936156571,0.6100579197375807,1,1,-0.3900508840392152,0
Female,90,-0.7710537112043195,0.4310240474741675,5,0,1.6401423965812933,0
Male,76,-0.4515783802723455,-0.07027079486338966,5,1,1.1325940764261662,0
Female,62,1.6326105368200443,0.10876307740002361,5,0,-0.8975992041943422,0
Female,5,1.2547684690643697,0.6458646941902634,1,14,1.1325940764261662,1
Female,67,1.6159905593056147,-0.46414531384289887,0,12,-0.8975992041943422,1
Female,38,1.4393595614318688,-0.21349789267412028,5,8,-1.4051475243494693,1
Female,31,-0.7503006077027491,-1.072860479538504,5,9,1.6401423965812933,1
Male,2,1.1703127412213084,0.0013427540419756504,3,9,-0.3900508840392152,1
Female,82,-0.033760892916174845,-0.46414531384289887,7,5,1.6401423965812933,1
Female,66,0.48589769349880907,-0.8938266072750907,5,4,-1.4051475243494693,0
Female,75,1.1779666782345324,-0.6789859605589947,5,8,-1.4051475243494693,1
Male,69,1.6603177888079155,-0.6789859605589947,9,7,-0.8975992041943422,1
Female,62,0.024649580690458237,1.2545798598858686,5,6,-1.4051475243494693,1
Female,0,0.2447986775822498,-0.3567249904848509,7,7,-1.4051475243494693,1
Female,11,0.7066809737431249,-0.32091821603216825,4,1,-0.3900508840392152,0
Female,22,0.4595900185647845,-1.0012469306331386,0,1,-0.3900508840392152,0
Male,76,0.7013013494424016,-1.0012469306331386,7,0,-1.4051475243494693,0
Male,85,0.699595614908026,-0.17769111822143763,2,0,1.1325940764261662,0
Male,21,0.9713759840518807,-1.2518943518019172,8,14,-0.3900508840392152,1
Female,64,0.9376111876278292,-0.1060775693160723,5,1,0.11749743611591194,0
Male,94,0.7317202819721009,-0.6073724116536294,5,0,-0.3900508840392152,0
Female,83,1.3870503690443485,-1.0370537050858213,7,4,0.11749743611591194,0
Female,93,-0.8110947359792148,-0.034464020410707,8,0,-0.3900508840392152,0
Female,12,1.3030757458135471,-0.17769111822143763,0,8,1.6401423965812933,1
Female,0,0.6695921818161875,-1.4667349985180131,2,0,-0.8975992041943422,0
Female,79,1.239482463429388,-1.5025417729706958,8,12,0.6250457562710391,1
Male,90,-1.1468401501621566,-0.07027079486338966,0,5,1.1325940764261662,1
Female,45,-0.6764073129379369,0.9323188898117246,1,0,-0.8975992041943422,0
Female,82,0.7738388039362998,0.0371495284946583,8,8,1.6401423965812933,1
Female,57,-1.1676588588381263,-1.3235079007072825,5,1,0.11749743611591194,0
Female,43,0.0621757404467227,-1.6099620963287438,3,1,-0.8975992041943422,0
Male,63,0.2608063401356214,0.5026375963795328,2,6,-0.8975992041943422,1
Female,62,0.8988822663409153,-1.3593146751599652,0,0,1.1325940764261662,0
Female,43,1.6438071532508178,1.0397392131697727,6,9,0.11749743611591194,1
Female,34,-0.36526383915464394,1.6842611533180603,5,1,0.11749743611591194,0
Female,30,1.0181524733984133,-1.0370537050858213,0,2,-0.8975992041943422,0
Male,97,1.427222604168042,-0.32091821603216825,3,10,0.11749743611591194,1
Male,68,-0.1906009965128699,-0.4999520882955815,0,0,0.11749743611591194,0
Male,16,-0.7179353883325442,0.5742511452848981,0,1,-0.8975992041943422,0
Female,15,-0.6471692735474208,1.2545798598858686,5,9,1.6401423965812933,1
Male,25,0.383269332347207,-0.1060775693160723,4,0,-0.8975992041943422,0
Female,29,-1.0552990634839963,-0.965440156180456,0,6,0.11749743611591194,1
Female,85,-0.6096431137911564,0.8607053409063593,0,6,0.11749743611591194,1
Female,30,-1.1250811006531338,-0.46414531384289887,1,7,1.6401423965812933,1
Female,13,0.6746000434619828,1.4694205066019643,5,0,0.11749743611591194,0
Female,88,1.3258844781129548,1.3978069576965992,4,6,0.11749743611591194,1
Male,5,-0.7098003467070604,0.5026375963795328,0,9,-0.8975992041943422,1
Female,95,-0.7454020880142856,0.3594104985688022,0,0,-1.4051475243494693,0
Female,92,-0.7090568213972043,0.5384443708322154,4,5,-0.8975992041943422,1
Female,63,-0.6945580778550112,1.3620001832439166,2,1,-0.8975992041943422,0
Female,75,-0.9885348643372158,0.789091792000994,8,1,0.6250457562710391,0
Male,67,-0.3615462126053637,0.7174782430956287,0,5,1.6401423965812933,1
Female,58,0.5461232435971496,-0.1060775693160723,2,8,1.6401423965812933,1
Male,52,0.43389465859181786,-0.7147927350116774,3,8,-0.3900508840392152,1
Female,85,0.909094805155703,0.6100579197375807,0,1,0.6250457562710391,0
Female,31,0.7402489546439792,1.3620001832439166,1,1,-1.4051475243494693,0
Female,84,-0.38146831723121266,0.32360372411611954,0,10,1.1325940764261662,1
Female,93,-0.4929096401437556,-1.7173824196867917,8,10,-0.8975992041943422,1
Male,18,-1.0577701917196944,1.0755459876224553,7,7,-0.3900508840392152,1
Male,73,-0.7956119148210358,-0.4283385393902162,7,10,-1.4051475243494693,1
Male,3,0.7297739951315954,-0.32091821603216825,5,8,1.6401423965812933,1
Male,1,-0.7700696335883336,-1.2160875773492346,7,7,-0.3900508840392152,1
Male,53,1.0988468379092615,0.39521727302148485,1,4,-0.8975992041943422,0
Female,75,-0.17118186489074702,-0.8222130583697254,0,7,1.1325940764261662,1
Female,15,1.3945293589258418,-0.4999520882955815,9,9,1.6401423965812933,1
Female,47,1.0262656466324307,0.21618340075807158,5,6,1.1325940764261662,1
Female,66,0.16736270339988824,-1.5383485474233785,5,10,-0.3900508840392152,1
Female,17,0.12533165500155471,1.7558747022234256,0,8,0.11749743611591194,1
Female,1,1.103920304729456,-1.3235079007072825,0,9,1.1325940764261662,1
Male,16,1.3529794151397683,-0.034464020410707,8,4,1.1325940764261662,0
Female,52,1.2351743903105161,1.5410340555073296,6,8,1.6401423965812933,1
Male,21,-0.8985245650617004,-1.1444740284438693,0,5,-1.4051475243494693,1
Female,19,0.2073818597833171,-0.17769111822143763,6,7,-0.8975992041943422,1
Female,29,1.5235528685773339,-1.0012469306331386,2,7,1.1325940764261662,1
Female,40,0.06576215664720485,1.505227281054647,0,5,1.6401423965812933,1
Male,76,0.021544269102235888,-0.3567249904848509,5,1,-0.8975992041943422,0
Male,91,-1.0480168891257002,-1.1086672539911866,2,0,0.11749743611591194,0
Female,24,-0.9436171882653235,-1.3593146751599652,0,1,-0.3900508840392152,0
Male,4,-0.3102867030082285,0.32360372411611954,0,9,-1.4051475243494693,1
Male,90,-0.4606537627308826,0.6458646941902634,0,0,-0.8975992041943422,0
Female,56,-0.2569934330047224,0.5026375963795328,2,0,-1.4051475243494693,0
Male,14,0.31197837616689106,-1.2160875773492346,7,1,-0.3900508840392152,0
Male,52,1.7135891904199552,-1.3951214496126478,0,0,1.1325940764261662,0
Female,14,0.9427502596224226,-1.7173824196867917,0,1,-0.3900508840392152,0
Male,30,-0.09661064999047791,-1.2518943518019172,0,0,1.6401423965812933,0
Female,70,-1.0459831287193293,0.32360372411611954,0,8,0.6250457562710391,1
Male,14,0.8503781740685409,0.9681256642644073,5,4,1.1325940764261662,0
Female,95,-0.8455155841472569,1.6484543788653776,5,0,1.1325940764261662,0
Male,25,-0.6421614119016257,1.2903866343385513,9,0,-0.3900508840392152,0
Female,95,0.1715176977784956,-1.4667349985180131,3,1,-0.3900508840392152,0
Female,12,-0.6199649945632757,1.6484543788653776,4,1,-0.3900508840392152,0
Male,82,0.08843967859781456,0.14456985185270627,3,10,-0.3900508840392152,1
Female,2,0.7624453719823291,1.0755459876224553,0,1,1.1325940764261662,0
Male,51,1.1227271213905208,1.2545798598858686,2,1,-1.4051475243494693,0
Male,63,1.3589057492271504,-1.4309282240653305,5,0,1.6401423965812933,0
Female,30,1.5620631059495844,-1.6099620963287438,0,1,-0.3900508840392152,0
Female,68,-0.858658487418536,1.0755459876224553,0,5,1.6401423965812933,1
Female,21,-0.5502922993514701,-1.788995968592157,5,0,1.1325940764261662,0
Female,99,-1.1782868970907745,0.7532850175483113,3,6,-0.3900508840392152,1
Female,0,0.13230767187932183,0.789091792000994,0,9,0.6250457562710391,1
Female,80,-0.939265378363519,-1.788995968592157,3,4,0.11749743611591194,0
Female,51,-0.8874154221967923,-0.7864062839170427,5,0,-0.8975992041943422,0
Male,18,1.64295428598363,1.111352762075138,0,3,1.1325940764261662,0
Male,43,1.1341642901274243,-1.2160875773492346,0,3,-0.3900508840392152,0
Female,29,-0.6699124006724296,0.10876307740002361,7,10,1.1325940764261662,1
Female,20,1.619773791029294,-1.5383485474233785,7,1,-1.4051475243494693,0
Female,39,-1.1333036158444831,-0.4999520882955815,0,6,1.1325940764261662,1
Female,9,0.7714988860493999,0.6458646941902634,8,9,0.6250457562710391,1
Female,45,0.5345111277285153,-0.4283385393902162,0,9,0.11749743611591194,1
Female,65,0.0768056943377139,0.46683082192685016,0,0,-1.4051475243494693,0
Female,64,1.0163373969067058,0.0371495284946583,5,0,0.11749743611591194,0
Female,81,0.39586552583182727,-1.0012469306331386,3,5,0.11749743611591194,1
Male,54,-1.3026087025770003,-0.965440156180456,3,0,1.6401423965812933,0
Female,32,0.42394454047462654,-0.5357588627482641,0,0,0.11749743611591194,0
Male,29,-0.5186706052911213,0.7174782430956287,1,11,0.11749743611591194,1
Female,25,0.014152752786608038,1.505227281054647,0,0,-0.8975992041943422,0
Male,5,-0.591054981044755,1.111352762075138,3,1,-1.4051475243494693,0
Female,55,-0.4411690259343607,-0.07027079486338966,5,8,-0.8975992041943422,1
Male,12,1.6753632421367675,-1.3235079007072825,5,6,-0.3900508840392152,1
Female,81,0.00966973253600535,-0.1060775693160723,3,9,1.1325940764261662,1
Male,87,-1.0118684380318161,0.4310240474741675,2,4,0.11749743611591194,0
Male,12,-0.024357484585642377,1.6484543788653776,0,7,-0.3900508840392152,1
Male,91,1.7194061825500055,-1.681575645234109,7,7,-1.4051475243494693,1
Female,63,0.2235644694684195,1.00393243871709,0,6,-1.4051475243494693,1
Female,97,1.2720007615398572,0.10876307740002361,6,8,1.6401423965812933,1
Male,89,0.4307893470035955,0.0371495284946583,5,6,-0.3900508840392152,1
Male,59,1.101274229362027,0.18037662630538892,2,9,-1.4051475243494693,1
Female,26,-0.8910018383972744,-1.7531891941394744,6,5,0.11749743611591194,1
Female,5,1.2895829482788062,1.6842611533180603,1,5,-1.4051475243494693,1
Male,32,1.6656099395427733,-0.07027079486338966,5,1,1.6401423965812933,0
Female,98,-0.03653817863240188,-0.3567249904848509,2,6,-1.4051475243494693,1
Male,31,1.7032891780393022,-0.75059950946436,0,3,1.1325940764261662,0
Female,59,-0.04497937773841475,0.21618340075807158,0,4,0.6250457562710391,0
Female,80,1.4623213724715411,-0.6073724116536294,3,0,-0.8975992041943422,0
Female,12,-0.5109947998864308,-1.7173824196867917,8,1,-0.8975992041943422,0
Male,80,-0.32371389536857026,-1.0012469306331386,2,0,-0.8975992041943422,0
Male,59,-0.2962471956868289,1.2903866343385513,3,0,0.6250457562710391,0
Female,56,-0.15075678726117187,-1.2160875773492346,0,1,-0.8975992041943422,0
Male,18,0.4051814605964943,-1.4309282240653305,1,1,-0.3900508840392152,0
Female,66,0.8846240751048521,-1.1444740284438693,0,1,0.11749743611591194,0
Female,67,1.4603750856310356,0.39521727302148485,2,2,-0.3900508840392152,0
Male,39,0.6422129557003116,0.0013427540419756504,7,0,1.6401423965812933,0
Male,23,-0.9446450026642422,1.6484543788653776,5,7,1.1325940764261662,1
Male,47,0.4921301850667201,0.3594104985688022,4,1,1.1325940764261662,0
Female,41,-0.49765508109195455,-1.6457688707814264,6,9,1.6401423965812933,1
Female,40,1.1725433171508766,-1.0012469306331386,5,0,0.6250457562710391,0
Male,36,-1.2163816350251642,0.07295630294734096,0,8,-0.3900508840392152,1
Female,12,-0.9429392681298665,-0.39253176493753356,3,1,-0.8975992041943422,0
Female,60,1.6308173287198031,-0.14188434376875497,3,0,-0.8975992041943422,0
Female,24,0.9634158895581277,1.1829663109805033,4,3,0.6250457562710391,0
Female,17,-0.021274041388886382,1.612647604412695,0,9,-0.3900508840392152,1
Female,92,0.08395665834721186,0.0013427540419756504,4,1,-0.3900508840392152,0
Male,32,0.4366063391336458,1.505227281054647,0,1,-0.8975992041943422,0
Male,39,0.11336964486945877,-0.965440156180456,1,13,1.1325940764261662,1
Female,50,-0.8948069385124201,0.07295630294734096,0,9,-0.8975992041943422,1
Female,85,0.1624641837114248,0.8248985664536767,2,0,0.11749743611591194,0
Male,65,-1.1841476260037576,0.5026375963795328,5,2,-0.3900508840392152,0
Female,17,1.6425606549372356,-0.5357588627482641,0,4,-0.3900508840392152,0
Female,31,1.336009543361877,-1.0370537050858213,3,10,0.11749743611591194,1
Male,24,-0.7163171273640341,1.5768408299600123,0,11,-0.3900508840392152,1
Male,97,-0.9713900454275939,0.8607053409063593,3,0,-1.4051475243494693,0
Female,92,-0.6318395311295063,-1.4309282240653305,3,0,0.11749743611591194,0
Female,80,-1.2031949949709524,-1.6457688707814264,0,5,1.1325940764261662,1
Male,33,1.0410049424807537,-0.21349789267412028,5,2,0.6250457562710391,0
Male,8,-0.7977331487932722,-0.21349789267412028,7,1,1.1325940764261662,0
Male,67,0.19447950881816792,-1.7173824196867917,5,4,0.11749743611591194,0
Female,8,0.41574389367474357,-1.6099620963287438,0,0,-0.8975992041943422,0
Female,61,-0.21266620350242169,0.32360372411611954,7,0,1.1325940764261662,0
Male,83,-0.5074083836859488,-0.07027079486338966,0,9,1.6401423965812933,1
Male,8,0.8947710087452406,1.6842611533180603,5,8,1.1325940764261662,1
Male,69,-1.0736247755328014,0.5742511452848981,9,0,0.6250457562710391,0
Male,14,1.17930065011398,0.2877969496634369,3,1,1.1325940764261662,0
Female,80,0.3256461208333627,0.39521727302148485,4,0,0.11749743611591194,0
Female,85,-0.14603321470443928,-1.0370537050858213,0,8,0.11749743611591194,1
Male,88,-0.5947507392025689,0.18037662630538892,0,1,0.6250457562710391,0
Female,76,1.2139839189796184,-1.3593146751599652,4,7,-0.3900508840392152,1
Female,32,-0.21522480530398516,0.32360372411611954,3,4,0.11749743611591194,0
Female,99,-1.1975092131897003,1.1471595365278207,3,1,1.6401423965812933,0
Female,85,0.515004522540527,-0.4283385393902162,0,2,0.6250457562710391,0
Female,25,-0.08884737101992203,-1.0370537050858213,7,1,1.6401423965812933,0
Female,99,0.7663816824462729,1.5410340555073296,4,1,0.6250457562710391,0
Male,41,0.18647567754148214,1.4336137321492817,5,1,0.6250457562710391,0
Female,1,0.862536999723834,0.2877969496634369,0,2,-0.8975992041943422,0
Female,45,-1.2084434089228775,0.0013427540419756504,5,1,-0.3900508840392152,0
Male,55,-0.24730573558512733,1.111352762075138,5,0,0.6250457562710391,0
Female,20,0.7760912482573343,-0.9296333817277733,8,0,-0.3900508840392152,0
Female,33,-0.5793772600017216,-0.7147927350116774,0,1,-0.8975992041943422,0
Male,92,-1.1743287182353643,0.8607053409063593,3,1,0.6250457562710391,0
Male,93,-0.4793731058260821,0.0371495284946583,2,0,0.11749743611591194,0
Male,60,1.239679278952585,-0.46414531384289887,0,5,-0.8975992041943422,1
Male,38,-0.19431862306215017,-1.2160875773492346,1,3,-0.8975992041943422,0
Male,15,0.07280377869937102,1.2903866343385513,0,2,0.6250457562710391,0
Male,74,0.8029456329780178,-1.2518943518019172,0,1,0.6250457562710391,0
Female,47,-0.6055099878040153,0.896512115359042,4,0,-1.4051475243494693,0
Female,96,1.2740126535547618,1.0755459876224553,1,9,0.6250457562710391,1
Male,97,-0.806174347899285,0.5026375963795328,5,4,0.6250457562710391,0
Female,35,1.2036401698160328,0.0013427540419756504,5,1,0.11749743611591194,0
Female,19,1.4757923016148156,-0.46414531384289887,8,0,-0.3900508840392152,0
Male,60,1.1345360527823523,1.6842611533180603,2,1,1.1325940764261662,0
Male,37,-0.23748682781673414,0.07295630294734096,3,11,-0.3900508840392152,1
Female,49,0.6961622774478083,0.9323188898117246,0,1,1.6401423965812933,0
Female,1,0.015136830402593995,1.0397392131697727,3,8,0.6250457562710391,1
Male,43,1.686253701087012,-0.46414531384289887,0,1,0.11749743611591194,0
Female,46,1.338108908942647,-0.034464020410707,0,1,1.1325940764261662,0
Female,65,0.099876847334718,1.2903866343385513,0,6,-0.3900508840392152,1
Male,75,-0.36307700000800847,-0.858019832822408,5,6,1.6401423965812933,1
Male,40,1.3481027638427712,-0.4283385393902162,3,5,1.1325940764261662,1
Male,28,0.7843137634486836,-0.7147927350116774,2,1,0.11749743611591194,0
Female,78,-1.0207032681842234,-0.2493046671268029,1,0,-0.3900508840392152,0
Female,22,1.1558139976791153,-0.07027079486338966,0,9,0.6250457562710391,1
Male,6,-0.3836988931607809,1.1471595365278207,3,1,-0.3900508840392152,0
Male,46,0.8535709592226286,-1.788995968592157,3,0,1.1325940764261662,0
Male,17,0.13318240753797603,1.1829663109805033,1,1,-0.3900508840392152,0
Female,46,-0.030305687064490824,-0.4999520882955815,3,1,-0.8975992041943422,0
Female,72,0.01870137821160979,1.720067927770743,0,7,0.11749743611591194,1
Female,38,1.222709407174694,0.5384443708322154,0,8,1.1325940764261662,1
Female,50,1.542556500761596,0.18037662630538892,0,1,-1.4051475243494693,0
Male,47,-0.9955546179979157,1.0755459876224553,5,1,-0.8975992041943422,0
Female,72,0.030925809041302002,-1.072860479538504,6,8,0.11749743611591194,1
Male,8,-0.1263735307761865,0.21618340075807158,1,1,1.1325940764261662,0
Female,34,0.6183764090019851,-0.965440156180456,0,0,0.11749743611591194,0
Female,53,-0.9363131455155611,1.111352762075138,5,0,1.1325940764261662,0
Female,82,-0.23505943636396875,1.326193408791234,4,0,-1.4051475243494693,0
